id_bien;numero_voie;type_voie;voie;surface_carrez;type_local;nombre_pieces;code_departement;code_commune
10234;2;RUE;PAUL BELLAMY;17.9;Appartement;1;44;109
10235;19;RUE;CREBILLON;86.87;Appartement;4;44;109
10236;13;BD;PASTEUR;95.57;Appartement;4;44;109
10237;3;RUE;ST DENIS;12.43;Appartement;1;44;109
10238;9;RUE;MICHEL LE LOU DU BREIL;85.06;Appartement;4;44;109
10239;1;IMP;DE LA CALYPSO;30.17;Appartement;1;44;109
10240;39;RUE;LAMORICIERE;47.66;Appartement;3;44;109
10241;2;IMP;DES LANDES NOTRE DAME;69.43;Appartement;3;44;162
10242;12;QUAI;DUMONT D URVILLE;70.69;Appartement;4;44;109
10243;18;RUE;RENE VIVIANI;103.36;Appartement;4;44;109
10244;5;BD;VICTOR HUGO;43.1;Appartement;1;44;109
10245;20;RUE;DE LA PELLETERIE;35.39;Appartement;2;44;109
10246;11;RUE;D ERLON;100.9;Appartement;1;44;109
10247;1;BD;ALEXANDRE MILLERAND;50.74;Appartement;2;44;109
10248;2;RUE;DES CALVAIRES;60;Appartement;3;44;162
10249;3;ALL;PAUL LE DROGO;83.72;Appartement;4;44;109
10250;14;RUE;BEAUREGARD;23.32;Appartement;1;44;109
10251;15;RUE;ALFRED RIOM;113.46;Appartement;4;44;109
10252;256;BD;ROBERT SCHUMAN;35.3;Appartement;1;44;109
10253;25;RUE;CHANOINE LAROSE;66.51;Appartement;2;44;109
10254;8;AV;DES FLORALIES;78.13;Appartement;4;44;162
10255;73;RUE;PAUL BELLAMY;21.8;Appartement;1;44;109
10256;52;RUE;DU CROISSANT;65.9;Appartement;3;44;109
10257;18;RUE;DES CARMES;86;Appartement;3;44;109
10258;71;AV;DU BOUT DES LANDES;46.16;Appartement;3;44;109
10259;8;RUE;BABONEAU;66.85;Appartement;3;44;109
10260;2;IMP;CLEMENCE PRAUD;62.4;Appartement;3;44;162
10261;62;BD;ROBERT SCHUMAN;24.11;Appartement;1;44;109
10262;9;RUE;ETIENNE DOLET;23.76;Appartement;1;44;109
10263;2;RUE;DE VIENNE;59.08;Appartement;3;44;190
10264;19;RUE;DE PORT LA BLANCHE;49.51;Appartement;2;44;109
10265;12;QUAI;DUMONT D URVILLE;74.5;Appartement;3;44;109
10266;1;PL;DE LA BASSE MAR;68.91;Appartement;3;44;109
10267;25;RUE;DES RENARDS;77.38;Appartement;4;44;109
10268;8;RUE;D AGEN;71.95;Appartement;4;44;162
10269;6;ALL;CASSARD;22.79;Appartement;1;44;109
10270;1;RUE;DE L ARDECHE;104;Appartement;5;44;162
10271;7;RUE;DE STRASBOURG;17.1;Appartement;1;44;109
10272;1;AV;JOSEPHINE PENCALET;70.9;Appartement;3;44;109
10273;30;RUE;ALPHONSE DAUDET;60.87;Appartement;4;44;109
10274;14;BD;DU TERTRE;53.31;Appartement;2;44;162
10275;196;RUE;PAUL BELLAMY;91.25;Appartement;5;44;109
10276;3;RUE;SUFFREN;69.98;Appartement;3;44;109
10277;8;BD;DU MASSACRE;51.75;Appartement;3;44;162
10278;3;RUE;COPERNIC;74.33;Appartement;2;44;109
10279;21;CHE;GUILLOU;50.13;Appartement;2;44;109
10280;1;QUAI;TURENNE;83.13;Appartement;3;44;109
10281;53;RUE;DE LA CROIX SOURDEAU;82.05;Appartement;4;44;190
10282;25;RUE;DES RENARDS;75;Appartement;3;44;109
10283;8;RUE;GAL TRAVOT;18.9;Appartement;1;44;109
10284;1;RUE;DES CHAPELIERS;35.56;Appartement;1;44;109
10285;63;RUE;DU PORT DURAND;32.21;Appartement;2;44;109
10286;10;RUE;DU DANUBE;89.33;Appartement;5;44;162
10287;12;RUE;DOCTEUR VAN DER STAPPEN;49.13;Appartement;2;44;109
10288;9;RUE;SAINT LOUIS;17.85;Appartement;1;44;109
10289;3;RTE;DE ST SEBASTIEN;51.27;Appartement;2;44;109
10290;10;AV;DES ACACIAS;35.81;Appartement;1;44;109
10291;13;RUE;LEON JOST;16.9;Appartement;1;44;109
10292;132;RTE;DE CLISSON;20.61;Appartement;1;44;109
10293;14;IMP;PHILIBERT;22.4;Appartement;1;44;109
10294;2;BD;DES PROFESSEURS SOURDILLE;69.57;Appartement;4;44;109
10295;54;RUE;FRANCOIS BRUNEAU;65.25;Appartement;3;44;109
10296;9;RUE;BOILEAU;41.86;Appartement;2;44;109
10297;14;;LE VAL JOLI;45.34;Appartement;2;44;190
10298;4;RUE;DE L EMERY;64.76;Appartement;2;44;109
10299;4;RUE;DE LA BERAUDIERE;39.01;Appartement;2;44;109
10300;9;AV;DU DOCTEUR PAUL MICHAUX;61.15;Appartement;3;44;190
10301;2;RUE;DE L ECHELLE;22.6;Appartement;1;44;109
10302;18;RUE;GAETAN RONDEAU;86.14;Appartement;4;44;109
10303;28;RUE;FREDERIC CAILLIAUD;58.72;Appartement;3;44;109
10304;9004;RUE;DES CHANTIERS CRUCY;64.37;Maison;3;44;109
10305;3;MAIL;PABLO PICASSO;64.6;Appartement;3;44;109
10306;17;RUE;FREDERIC CHOPIN;47.4;Maison;3;44;190
10307;3;RUE;SUFFREN;37.8;Appartement;1;44;109
10308;25;RUE;D AQUITAINE;77.31;Appartement;4;44;162
10309;6;RUE;DES ROCHETTES;37.76;Appartement;2;44;109
10310;4;RUE;DE LA ROSIERE D ARTOIS;36.68;Appartement;1;44;109
10311;7;PL;DU RALLIEMENT;71.47;Appartement;3;44;109
10312;16;RUE;DE L OUCHE CHENEAU;84.4;Maison;4;44;190
10313;9;RUE;SUZANNE LENGLEN;47.3;Appartement;2;44;162
10314;9;CRS;ANTONIO VIVALDI;49.71;Appartement;2;44;109
10315;36;RUE;FELIX LEMOINE;34.1;Appartement;1;44;109
10316;3;RUE;DE LA MOUTONNERIE;31.5;Appartement;1;44;109
10317;8;RUE;DES FRERES GRIMM;87.13;Maison;4;44;162
10318;17;BD;VINCENT GACHE;62.01;Appartement;3;44;109
10319;39;RUE;DE LA CHICOTIERE;28.66;Appartement;1;44;162
10320;14;RUE;DES GRANITS;37.45;Maison;1;44;109
10321;13;RUE;LEON JOST;22.65;Appartement;1;44;109
10322;57;RUE;DE LA BASSE CHENAIE;45.52;Appartement;2;44;109
10323;4;RUE;RENE DUMONT;60.08;Appartement;3;44;109
10324;8;RUE;JULIEN VIDEMENT;14.61;Appartement;1;44;109
10325;52;RUE;MAUVOISINS;63.01;Appartement;4;44;109
10326;9;RUE;MARX DORMOY;66.18;Appartement;3;44;109
10327;7;BD;ALLARD;44.4;Appartement;2;44;109
10328;2;AV;DE LA BRANCHOIRE;76.69;Appartement;4;44;162
10329;2;RUE;BLANQUI;45.07;Appartement;1;44;109
10330;155;RUE;PAUL BELLAMY;38.51;Appartement;1;44;109
10331;2;IMP;DES PHOTINIAS;47.04;Appartement;2;44;109
10332;14;RUE;DE POLYMNIE;66.77;Maison;4;44;190
10333;17;RUE;BEETHOVEN;56.44;Appartement;3;44;109
10334;9;RUE;LINNE;19.49;Appartement;1;44;109
10335;23;RUE;DES DROITS DE L HOMME;61.66;Appartement;3;44;109
10336;29;RUE;DU PETIT BEL AIR;67.78;Appartement;4;44;109
10337;3;RUE;LA TOUR D AUVERGNE;13.89;Appartement;1;44;109
10338;1;RUE;PAUL VERLAINE;42.25;Appartement;2;44;204
10339;29;RUE;CHARLES NUNGESSER;51.77;Maison;3;44;035
10340;22;RUE;DES CHAMPS RENAUDINS;33.5;Maison;1;44;143
10341;43;RUE;LOUISE MICHEL;62.02;Appartement;3;44;020
10342;57;RUE;DES SANSONNETS;45.95;Maison;2;44;201
10343;3;ALL;JEAN PERRIN;46.3;Appartement;2;44;143
10344;36;RUE;DE L HOTEL DE VILLE;399.04;Maison;7;44;188
10345;297;RUE;DES LANDES DE LA PLEE;70.03;Maison;3;44;009
10346;25;AV;DE LA LIBERATION;75.98;Appartement;4;44;143
10347;246;RTE;DU TELEGRAPHE;66.24;Maison;4;44;209
10348;6088;;LA ROISERIE;55.28;Maison;2;44;082
10349;33;RUE;DE LA GALARNIERE;72.07;Appartement;3;44;143
10350;5;RUE;LOUISE MICHEL;53.25;Appartement;2;44;198
10351;17;RUE;FELIX FAURE;33.6;Appartement;2;44;143
10352;6;RUE;DE LA CHAPELLE;77;Appartement;5;44;002
10353;2;RUE;HARROUYS;56.3;Appartement;2;44;026
10354;3;RUE;DU RHIN;45.66;Appartement;2;44;026
10355;8;ALL;DE GASCOGNE;67.2;Appartement;4;44;143
10356;1;RUE;DE LA GARE;42.61;Appartement;2;44;087
10357;54;RUE;EMILE ZOLA;67.35;Appartement;3;44;143
10358;3;RUE;GERARD CORABOEUF;42.45;Appartement;2;44;172
10359;33;RUE;DU PONT GUITTON;89.65;Maison;4;44;107
10360;3;PL;DES HUIT VIGNERONS;39.6;Appartement;2;44;070
10361;4;RUE;DU LEARD;45.66;Appartement;2;44;143
10362;14;RUE;DE LA JEUNE VIGNE;23.96;Appartement;1;44;172
10363;17;RUE;DE NANTES;59.66;Appartement;3;44;204
10364;8;RUE;ALEXANDRE RIOU;102.22;Appartement;4;44;087
10365;9;RUE;DE LA BLANCONNERIE;50.1;Appartement;2;44;204
10366;95;AV;DE LA PATOUILLERIE;70.47;Appartement;4;44;114
10367;3;RUE;DES JARDINS D'HELENE;66;Maison;3;44;204
10368;6;RUE;NICOLAS COPERNIC;48.21;Appartement;2;44;026
10369;7;RUE;PASTEUR;54.91;Appartement;2;44;087
10370;3;ALL;LOUIS PERGAUD;72.9;Appartement;4;44;143
10371;4;RUE;F R DE CHATEAUBRIAND;18.24;Appartement;1;44;026
10372;46;RUE;DU CHAPEAU BERGER;81.1;Appartement;4;44;215
10373;225;RUE;DU CHATEAU;39.29;Appartement;1;44;003
10374;9;RUE;BUSSON BILLAULT;41.81;Appartement;1;44;009
10375;10;RUE;DU BOCAGE;42.66;Appartement;2;44;198
10376;44;RUE;DU CHAPEAU BERGER;32.4;Appartement;1;44;215
10377;30;RUE;DES VERTS PRES;46.56;Appartement;2;44;114
10378;15;RUE;COMMUNE DE PARIS 1871;85.9;Appartement;5;44;020
10379;26;RUE;DE LA MAINE;48.7;Appartement;2;44;088
10380;109;AV;DE LA FERRIERE;47.34;Appartement;2;44;114
10381;1;PL;DU MUSCADET;46.2;Maison;1;44;043
10382;10;RUE;DU STADE;35.16;Appartement;2;44;169
10383;10;RUE;DE LA MULE DU PAPE;42.72;Appartement;2;44;020
10384;3;VEN;DE L'ERIDAN;45.43;Appartement;2;44;169
10385;34;RUE;DE BELLEVUE;34;Appartement;2;44;020
10386;10;RUE;EUGENE CHARTIER;67.55;Appartement;3;44;143
10387;40;RUE;DU CHAPEAU BERGER;90.6;Appartement;5;44;215
10388;7;RUE;DE LA MASSONNIERE;44.2;Appartement;2;44;215
10389;22;BD;AMPERE;38.91;Appartement;2;44;026
10390;25;RUE;MADELEINE PELLETIER;66;Maison;3;44;143
10391;1;RUE;BENJAMIN PERRET;73.62;Appartement;4;44;143
10392;11;RUE;DU GUE;58.4;Appartement;3;44;018
10393;17;RUE;DE NANTES;48.18;Appartement;2;44;204
10394;32;RUE;ARISTIDE BRIAND;165.29;Maison;6;44;143
10395;2;RUE;DE NANTES;35;Maison;2;44;130
10396;4;ALL;DE GASCOGNE;82.37;Appartement;5;44;143
10397;22;BD;AMPERE;41.88;Appartement;2;44;026
10398;5;VEN;DE CEPHEE;89.17;Maison;4;44;169
10399;5;RUE;DES DEPORTES;51.82;Appartement;2;44;143
10400;2;RUE;ANNE-CLAUDE GODEAU;88.61;Appartement;4;44;172
10401;18;RUE;EUGENE CHARTIER;55.76;Appartement;3;44;143
10402;11;RUE;DU GARGOT;92.22;Maison;4;44;114
10403;21;AV;DU GENERAL DE GAULLE;69;Appartement;3;44;066
10404;1;RUE;JULES VERNE;48.01;Appartement;2;44;035
10405;10;MAIL;DE LA MAINGUAIS;42.64;Appartement;2;44;026
10406;16;RUE;PAULINE KERGOMARD;66.49;Maison;3;44;143
10407;3;RUE;DU BOIS FERRY;38;Appartement;2;44;084
10408;4;RUE;EUGENIE  COTTON;48;Appartement;2;44;143
10409;36;RUE;DU PUITS DE MIRELLE;78.65;Maison;3;44;144
10410;5;RUE;DE LA GARE;65.65;Appartement;3;44;018
10411;2;RUE;DE LA MONGENDRIERE;45.14;Appartement;2;44;035
10412;235;AV;FRANCIS ROBERT;55.04;Appartement;3;44;003
10413;18;RUE;FRANCOIS CLOUET;132.77;Appartement;5;44;035
10414;8;RUE;NICOLAS COPERNIC;45.02;Appartement;1;44;026
10415;15;RTE;DE SAINT HILAIRE;96.97;Maison;4;44;043
10416;2;RUE;DE LA MONGENDRIERE;48.53;Appartement;2;44;035
10417;14;RUE;DE LA PAIX;94.12;Appartement;5;44;020
10418;8;RUE;ANDRE FRANQUIN;47.48;Appartement;2;44;035
10419;58;RUE;DE LA MAIRIE;36.45;Appartement;2;44;209
10420;11;RUE;DES FRERES LUMIERE;26.7;Appartement;1;44;209
10421;95;AV;DE LA PATOUILLERIE;61.98;Appartement;3;44;114
10422;5;RUE;LOUISE MICHEL;74.6;Appartement;4;44;198
10423;2;IMP;DE L ETIER;85.19;Appartement;4;44;020
